geometry/coordinates/0	geometry/coordinates/1	properties/id	properties/url	properties/city	properties/name	properties/state	properties/address	properties/provider	properties/postal_code	properties/provider_brand	properties/provider_brand_id	properties/provider_brand_name	properties/provider_location_id	properties/appointments_available	properties/appointments_available_all_doses	properties/appointments_available_2nd_dose_only	properties/appointment_types/unknown	properties/appointment_vaccine_types/moderna	properties/appointment_vaccine_types	properties/appointment_vaccine_types/jj	properties/appointment_vaccine_types/unknown
-82.737193	27.76006	206729459	https://www.publix.com/covid-vaccine	South Pasadena	Publix at South Pasadena	FL	1075 Pasadena Ave S	publix	33707	publix	200093	Publix	1348	FALSE	FALSE	FALSE					
-82.397017	28.05338	206893133	https://www.publix.com/covid-vaccine	Temple Terrace	Terrace Ridge Plaza	FL	11502 N 53rd St	publix	33617	publix	200093	Publix	1578	FALSE	FALSE	FALSE					
-82.336554	27.714417	206800259	https://www.publix.com/covid-vaccine	Sun City Center	Kings Crossing	FL	4854 Sun City Center Blvd	publix	33573	publix	200093	Publix	732	FALSE	FALSE	FALSE					
-82.526704	27.944343	206893122	https://www.publix.com/covid-vaccine	Tampa	Publix at Westshore	FL	4900 W Kennedy Blvd	publix	33609	publix	200093	Publix	1653	FALSE	FALSE	FALSE					
-82.394778	28.033882	206893113	https://www.publix.com/covid-vaccine	Temple Terrace	Publix at Temple Terrace	FL	5450 E Busch Blvd	publix	33617	publix	200093	Publix	685	FALSE	FALSE	FALSE					
-82.150423	28.02394	206893118	https://www.publix.com/covid-vaccine	Plant City	Plant City Crossing	FL	2515 Thonotosassa Rd	publix	33563	publix	200093	Publix	793	FALSE	FALSE	FALSE					
-82.507313	27.930783	206893099	https://www.publix.com/covid-vaccine	Tampa	Dale Mabry Shopping Center	FL	1313 S Dale Mabry Hwy	publix	33629	publix	200093	Publix	611	FALSE	FALSE	FALSE					
-82.119898	27.990914	206893104	https://www.publix.com/covid-vaccine	Plant City	Publix at Walden Woods	FL	2202 James L Redman Pkwy	publix	33563	publix	200093	Publix	1212	FALSE	FALSE	FALSE					
-82.298997	27.982716	206893076	https://www.publix.com/covid-vaccine	Seffner	Mango Square	FL	11782 E Dr Martin Luther King Jr Blvd	publix	33584	publix	200093	Publix	103	FALSE	FALSE	FALSE					
-82.253844	27.936397	206893067	https://www.publix.com/covid-vaccine	Valrico	Valrico Commons	FL	1971 E State Road 60	publix	33594	publix	200093	Publix	1277	FALSE	FALSE	FALSE					
-82.516627	27.894909	206893086	https://www.publix.com/covid-vaccine	Tampa	Gandy Commons	FL	4315 W Gandy Blvd	publix	33611	publix	200093	Publix	1722	FALSE	FALSE	FALSE					
-82.350032	27.913133	206893061	https://www.publix.com/covid-vaccine	Riverview	Pavilion Crossing	FL	3863 US Highway 301 S	publix	33578	publix	200093	Publix	1371	FALSE	FALSE	FALSE					
-82.270146	27.891046	206893058	https://www.publix.com/covid-vaccine	Brandon	Bloomingdale Square	FL	949 E Bloomingdale Ave	publix	33511	publix	200093	Publix	1681	FALSE	FALSE	FALSE					
-82.317766	27.891467	206893046	https://www.publix.com/covid-vaccine	Riverview	Winthrop Town Center	FL	11109 Winthrop Market St	publix	33578	publix	200093	Publix	890	FALSE	FALSE	FALSE					
-81.589095	27.892652	206803769	https://www.publix.com/covid-vaccine	Lake Wales	Southgate Shopping Center	FL	102 Hwy 60 E	publix	33853	publix	200093	Publix	557	FALSE	FALSE	FALSE					
-82.503205	27.895076	206893090	https://www.publix.com/covid-vaccine	Tampa	Gandy Shopping Center	FL	3615 W Gandy Blvd	publix	33611	publix	200093	Publix	310	FALSE	FALSE	FALSE					
-81.71615	28.002724	206893775	https://www.publix.com/covid-vaccine	Winter Haven	Southeast Plaza Shopping Center	FL	884 Cypress Gardens Blvd	publix	33880	publix	200093	Publix	1204	FALSE	FALSE	FALSE					
-82.256591	27.852741	206800277	https://www.publix.com/covid-vaccine	Lithia	Publix at Alafia Commons	FL	5655 Circa Fishhawk Blvd	publix	33547	publix	200093	Publix	1670	FALSE	FALSE	FALSE					
-81.68591	27.98718	206893774	https://www.publix.com/covid-vaccine	Winter Haven	Winter Haven Square	FL	6031 Cypress Gardens Blvd	publix	33884	publix	200093	Publix	448	FALSE	FALSE	FALSE					
-82.326788	27.8335	206800290	https://www.publix.com/covid-vaccine	Riverview	Rivercrest Commons Shopping Center	FL	11460 S US Highway 301	publix	33578	publix	200093	Publix	1523	FALSE	FALSE	FALSE					
-82.398965	28.100251	206892606	https://www.publix.com/covid-vaccine	Tampa	City Plaza at Tampa Palms	FL	16041 Tampa Palms Blvd W	publix	33647	publix	200093	Publix	1373	FALSE	FALSE	FALSE					
-81.972069	28.129311	206892603	https://www.publix.com/covid-vaccine	Lakeland	Lake Gibson Shopping Center	FL	6767 US Highway 98 N	publix	33809	publix	200093	Publix	1410	FALSE	FALSE	FALSE					
-81.734397	28.034929	206893772	https://www.publix.com/covid-vaccine	Winter Haven	Publix at Northgate	FL	1395 6th St NW	publix	33881	publix	200093	Publix	836	FALSE	FALSE	FALSE					
-81.972063	27.998001	206895281	https://www.publix.com/covid-vaccine	Lakeland	Oakbridge Centre	FL	3636 Harden Blvd	publix	33803	publix	200093	Publix	352	FALSE	FALSE	FALSE					
-82.024339	28.136361	206892599	https://www.publix.com/covid-vaccine	Lakeland	Kathleen Square	FL	7340 Kathleen Rd	publix	33810	publix	200093	Publix	1734	FALSE	FALSE	FALSE					
-86.566707	30.737943	206729586	https://www.publix.com/covid-vaccine	Crestview	Bent Creek Shopping Center	FL	2250 S Ferdon Blvd	publix	32536	publix	200093	Publix	801	FALSE	FALSE	FALSE					
-86.449452	30.514539	206794877	https://www.publix.com/covid-vaccine	Niceville	The Crossing	FL	1520 John Sims Pkwy E	publix	32578	publix	200093	Publix	1461	FALSE	FALSE	FALSE					
-81.924997	27.951811	206800293	https://www.publix.com/covid-vaccine	Lakeland	Publix in the Highlands	FL	2125 E County Road 540a	publix	33813	publix	200093	Publix	671	FALSE	FALSE	FALSE					
-82.346968	28.235661	206892593	https://www.publix.com/covid-vaccine	Wesley Chapel	Hollybrook Plaza	FL	5400 Bruce B Downs Blvd	publix	33544	publix	200093	Publix	618	FALSE	FALSE	FALSE					
-85.752151	30.16029	206729180	https://www.publix.com/covid-vaccine	Panama City Beach	Magnolia Plaza	FL	2419 Thomas Dr	publix	32408	publix	200093	Publix	1173	FALSE	FALSE	FALSE					
-82.24851	28.22202	206892592	https://www.publix.com/covid-vaccine	Zephyrhills	Summertree Plaza	FL	32765 Eiland Blvd	publix	33545	publix	200093	Publix	1196	FALSE	FALSE	FALSE					
-82.72964	27.786215	206729464	https://www.publix.com/covid-vaccine	Saint Petersburg	Shoppes at the Royale	FL	1600 66th St N	publix	33710	publix	200093	Publix	1199	FALSE	FALSE	FALSE					
-85.651508	30.223108	206729179	https://www.publix.com/covid-vaccine	Lynn Haven	Lynn Haven Center	FL	2310 S Highway 77	publix	32444	publix	200093	Publix	823	FALSE	FALSE	FALSE					
-82.333109	27.793631	206800280	https://www.publix.com/covid-vaccine	Riverview	Summerfield Crossings	FL	13154 US Highway 301 S	publix	33578	publix	200093	Publix	1032	FALSE	FALSE	FALSE					
-82.056945	27.015989	206729437	https://www.publix.com/covid-vaccine	Port Charlotte	Peachland Promenade	FL	24051 Peachland Blvd	publix	33954	publix	200093	Publix	1438	FALSE	FALSE	FALSE					
-82.186067	28.271459	206801804	https://www.publix.com/covid-vaccine	Zephyrhills	Zephyr Commons	FL	7838 Gall Blvd	publix	33541	publix	200093	Publix	1245	FALSE	FALSE	FALSE					
-81.657967	28.272176	206801798	https://www.publix.com/covid-vaccine	Davenport	Champions Crossing	FL	1200 Champions Dr	publix	33897	publix	200093	Publix	1738	FALSE	FALSE	FALSE					
-81.665555	28.348576	206801781	https://www.publix.com/covid-vaccine	Clermont	Publix at Summer Bay	FL	17445 US Highway 192 Ste 11	publix	34714	publix	200093	Publix	684	FALSE	FALSE	FALSE					
-81.681101	28.548547	206801771	https://www.publix.com/covid-vaccine	Clermont	East Towne Center	FL	13900 County Road 455	publix	34711	publix	200093	Publix	27	FALSE	FALSE	FALSE					
-81.750877	28.78431	206801777	https://www.publix.com/covid-vaccine	Tavares	Tavares Crossroads	FL	2042 State Rd 19	publix	32778	publix	200093	Publix	1535	FALSE	FALSE	FALSE					
-82.529667	27.327978	206729473	https://www.publix.com/covid-vaccine	Sarasota	Publix at Bay Street	FL	2031 Bay St	publix	34237	publix	200093	Publix	1372	FALSE	FALSE	FALSE					
-81.741399	28.565843	206801767	https://www.publix.com/covid-vaccine	Clermont	Citrus Tower Village	FL	250 Citrus Tower Blvd	publix	34711	publix	200093	Publix	15	FALSE	FALSE	FALSE					
-82.66813	28.237414	206800992	https://www.publix.com/covid-vaccine	New Port Richey	Publix at River Crossing	FL	5324 Little Rd	publix	34655	publix	200093	Publix	643	FALSE	FALSE	FALSE					
-82.730628	28.23407	206800996	https://www.publix.com/covid-vaccine	New Port Richey	Southgate Shopping Center	FL	5127 US Highway 19	publix	34652	publix	200093	Publix	1020	FALSE	FALSE	FALSE					
-82.69825	28.282651	206800980	https://www.publix.com/covid-vaccine	Port Richey	Regency Crossings	FL	7037 Ridge Rd	publix	34668	publix	200093	Publix	767	FALSE	FALSE	FALSE					
-82.668138	28.332608	206800974	https://www.publix.com/covid-vaccine	Hudson	Tower Oaks Terrace	FL	12101 Little Rd	publix	34667	publix	200093	Publix	1597	FALSE	FALSE	FALSE					
-81.98812	27.936729	206800285	https://www.publix.com/covid-vaccine	Mulberry	Imperial Lakes Plaza	FL	2040 Shepherd Rd	publix	33860	publix	200093	Publix	791	FALSE	FALSE	FALSE					
-81.84184	27.902591	206800271	https://www.publix.com/covid-vaccine	Bartow	Golden Gate Shopping Center	FL	255 E Van Fleet Dr	publix	33830	publix	200093	Publix	1399	FALSE	FALSE	FALSE					
-82.338771	26.936868	206800551	https://www.publix.com/covid-vaccine	Englewood	Merchants Crossing	FL	1500 Placida Rd Ste C	publix	34223	publix	200093	Publix	400	FALSE	FALSE	FALSE					
-82.241276	27.892997	206800295	https://www.publix.com/covid-vaccine	Valrico	Shoppes of Lithia	FL	3461 Lithia Pinecrest Rd	publix	33596	publix	200093	Publix	878	FALSE	FALSE	FALSE					
-82.304125	27.85215	206800296	https://www.publix.com/covid-vaccine	Riverview	Goolsby Point Shopping Center	FL	11667 Boyette Rd	publix	33569	publix	200093	Publix	712	FALSE	FALSE	FALSE					
-82.386105	27.097441	206800284	https://www.publix.com/covid-vaccine	Venice	Jacaranda Commons Shopping Center	FL	345 Jacaranda Blvd	publix	34292	publix	200093	Publix	1215	FALSE	FALSE	FALSE					
-82.205023	27.853321	206800272	https://www.publix.com/covid-vaccine	Lithia	Publix at FishHawk Ranch	FL	5642 FishHawk Crossing Blvd	publix	33547	publix	200093	Publix	1135	FALSE	FALSE	FALSE					
-82.709035	28.062095	206799780	https://www.publix.com/covid-vaccine	Palm Harbor	Shoppes at Boot Ranch	FL	500 E Lake Rd	publix	34685	publix	200093	Publix	1341	FALSE	FALSE	FALSE					
-82.646508	28.035818	206799783	https://www.publix.com/covid-vaccine	Tampa	North Bay Commerce Center	FL	8975 Race Track Rd	publix	33635	publix	200093	Publix	1088	FALSE	FALSE	FALSE					
-82.780865	27.893646	206799750	https://www.publix.com/covid-vaccine	Largo	Largo Mall	FL	10500 Ulmerton Rd #800	publix	33771	publix	200093	Publix	1663	FALSE	FALSE	FALSE					
-81.476864	30.079607	206729160	https://www.publix.com/covid-vaccine	Saint Johns	Shoppes at Beachwalk	FL	855 CR 210W	publix	32259	publix	200093	Publix	1766	FALSE	FALSE	FALSE					
-80.831715	27.210557	206803556	https://www.publix.com/covid-vaccine	Okeechobee	Northlake Village	FL	3551 US Highway 441 S	publix	34974	publix	200093	Publix	118	FALSE	FALSE	FALSE					
-82.336603	27.769045	206800275	https://www.publix.com/covid-vaccine	Wimauma	Belmont Shopping Center	FL	14323 S US Hwy 301	publix	33598	publix	200093	Publix	1711	FALSE	FALSE	FALSE					
-82.354334	27.847235	778162	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Gibsonton	Gibsonton Supercenter	FL	9205 Gibsonton Dr	walmart	33534	walmart	70	Walmart	5300	FALSE	FALSE	FALSE					
-80.199447	26.689142	778106	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	West Palm Beach	West Palm Beach Supercenter	FL	9990 Belvedere Rd	walmart	33411	walmart	70	Walmart	1541	FALSE	FALSE	FALSE					
-81.814048	26.610823	778206	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Fort Myers	Fort Myers Supercenter	FL	4770 Colonial Blvd	walmart	33966	walmart	70	Walmart	5034	FALSE	FALSE	FALSE					
-81.768837	30.137709	777040	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Orange Park	Orange Park Supercenter	FL	899 Blanding Blvd	walmart	32065	walmart	70	Walmart	1225	FALSE	FALSE	FALSE					
-82.502404	27.957315	778148	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Tampa	Tampa Supercenter	FL	1505 N Dale Mabry Hwy	walmart	33607	walmart	70	Walmart	1960	FALSE	FALSE	FALSE					
-81.258634	28.511222	777534	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Orlando	Orlando Neighborhood Market	FL	9047 Curry Ford Rd	walmart	32825	walmart	70	Walmart	5741	FALSE	FALSE	FALSE					
-82.677643	27.772752	778141	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	St Petersburg	St Petersburg Supercenter	FL	201 34th St N	walmart	33713	walmart	70	Walmart	4690	FALSE	FALSE	FALSE					
-81.248596	28.389851	777547	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Orlando	Orlando Supercenter	FL	11930 Narcoossee Rd	walmart	32832	walmart	70	Walmart	4365	FALSE	FALSE	FALSE					
-81.707294	30.098928	777047	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Orange Park	Orange Park Supercenter	FL	1505 County Road 220	walmart	32003	walmart	70	Walmart	2920	FALSE	FALSE	FALSE					
-81.323329	28.635005	777523	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Casselberry	Casselberry Supercenter	FL	1239 State Road 436 Ste 101	walmart	32707	walmart	70	Walmart	943	FALSE	FALSE	FALSE					
-81.731337	28.529979	777607	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Clermont	Clermont Supercenter	FL	1450 Johns Lake Rd	walmart	34711	walmart	70	Walmart	2695	FALSE	FALSE	FALSE					
-80.123894	25.987873	777631	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Hallandale Beach	Hallandale Beach Supercenter	FL	2551 E Hallandale Beach Blvd	walmart	33009	walmart	70	Walmart	1996	FALSE	FALSE	FALSE					
-81.364767	28.366009	777623	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Orlando	Orlando Neighborhood Market	FL	13801 Landstar Blvd	walmart	32824	walmart	70	Walmart	6149	FALSE	FALSE	FALSE					
-85.54706	30.752617	777559	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Chipley	Chipley Supercenter	FL	1621 Main St	walmart	32428	walmart	70	Walmart	2114	FALSE	FALSE	FALSE					
-81.260129	28.617165	777522	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Oviedo	Oviedo Supercenter	FL	5511 Deep Lake Rd	walmart	32765	walmart	70	Walmart	5894	FALSE	FALSE	FALSE					
-81.937051	26.62088	778198	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Cape Coral	Cape Coral Supercenter	FL	1619 Del Prado Blvd S	walmart	33990	walmart	70	Walmart	819	FALSE	FALSE	FALSE					
-82.506783	28.022623	778150	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Tampa	Tampa Supercenter	FL	8220 N Dale Mabry Hwy	walmart	33614	walmart	70	Walmart	5220	FALSE	FALSE	FALSE					
-81.991899	26.578921	778196	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Cape Coral	Cape Coral Neighborhood Market	FL	3920 Skyline Blvd	walmart	33914	walmart	70	Walmart	5451	FALSE	FALSE	FALSE					
-81.406268	28.382506	777625	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Orlando	Orlando Neighborhood Market	FL	12550 S Orange Blossom Trl	walmart	32837	walmart	70	Walmart	5875	FALSE	FALSE	FALSE					
-80.109045	26.693816	778114	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	West Palm Beach	West Palm Beach Supercenter	FL	4375 Belvedere Rd	walmart	33406	walmart	70	Walmart	5301	FALSE	FALSE	FALSE					
-81.458955	28.301788	777627	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Kissimmee	Kissimmee Supercenter	FL	4444 W Vine St	walmart	34746	walmart	70	Walmart	817	FALSE	FALSE	FALSE					
-80.147642	26.621377	778111	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Greenacres	Greenacres Neighborhood Market	FL	3911 S Jog Rd	walmart	33467	walmart	70	Walmart	5758	FALSE	FALSE	FALSE					
-81.328774	28.341764	777621	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Kissimmee	Kissimmee Neighborhood Market	FL	2850 E Osceola Parkway	walmart	34743	walmart	70	Walmart	4159	FALSE	FALSE	FALSE					
-81.417418	28.571318	777536	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Orlando	Orlando Supercenter	FL	3101 W Princeton St	walmart	32808	walmart	70	Walmart	4588	FALSE	FALSE	FALSE					
-80.332793	25.745963	777669	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Miami	Miami Supercenter	FL	8400 Coral Way	walmart	33155	walmart	70	Walmart	5854	FALSE	FALSE	FALSE					
-80.132043	26.302947	777661	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Deerfield Beach	Deerfield Beach Neighborhood Market	FL	1101 S Military Trl	walmart	33442	walmart	70	Walmart	3104	FALSE	FALSE	FALSE					
-81.315648	28.255445	777619	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Saint Cloud	Saint Cloud Supercenter	FL	4400 13th St	walmart	34769	walmart	70	Walmart	1086	FALSE	FALSE	FALSE					
-81.762659	26.125185	778218	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Naples	Naples Store	FL	3451 Tamiami Trl E	walmart	34112	walmart	70	Walmart	1119	FALSE	FALSE	FALSE					
-82.732518	27.982801	778128	https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid	Clearwater	Clearwater Supercenter	FL	23106 Us Highway 19 N	walmart	33765	walmart	70	Walmart	2081	FALSE	FALSE	FALSE					
-81.66102067	30.31317666	2717637	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	JACKSONVILLE	Walgreens Pharmacy at MD Anderson Cancer Center	FL	1301 PALM AVE	walgreens	32207	walgreens	47	Walgreens	21162	FALSE	FALSE	FALSE					
-81.65366646	30.34605383	2717631	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	JACKSONVILLE	Community Pharmacy	FL	1801 N MAIN ST	walgreens	32206	community_a_walgreens_pharmacy	69	Community (Walgreens)	16527	FALSE	FALSE	FALSE					
-81.66284944	30.31593365	2717636	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	JACKSONVILLE	Walgreens	FL	836 PRUDENTIAL DRIVE	walgreens	32207	walgreens	47	Walgreens	16550	FALSE	FALSE	FALSE					
-81.66615098	30.43150769	2717628	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	JACKSONVILLE	Walgreens Pharmacy at Family Care Partners	FL	1215 DUNN AVE	walgreens	32218	walgreens	47	Walgreens	11580	FALSE	FALSE	FALSE					
-81.77575994	28.05432202	2718831	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	AUBURNDALE	Walgreen Drug Store	FL	501 HAVENDALE BLVD	walgreens	33823	walgreens	47	Walgreens	4023	FALSE	FALSE	FALSE					
-81.61755452	28.2621712	2719524	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	CHAMPIONS GATE	Walgreen Drug Store	FL	8265 CHAMPIONS GATE BLVD	walgreens	33896	walgreens	47	Walgreens	7219	FALSE	FALSE	FALSE					
-81.68239992	28.36978436	2719517	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	CLERMONT	Walgreen Drug Store	FL	1600 HIGHWAY 27	walgreens	34714	walgreens	47	Walgreens	6218	FALSE	FALSE	FALSE					
-81.63856636	28.18042593	2719527	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	DAVENPORT	Walgreen Drug Store	FL	40079 HIGHWAY 27	walgreens	33837	walgreens	47	Walgreens	11104	FALSE	FALSE	FALSE					
-81.657699	28.254799	2719523	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	DAVENPORT	Walgreen Drug Store	FL	45549 HIGHWAY 27	walgreens	33897	walgreens	47	Walgreens	6217	FALSE	FALSE	FALSE					
-81.64027748	28.12102058	2719531	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	HAINES CITY	Walgreen Drug Store	FL	35800 HWY 27	walgreens	33844	walgreens	47	Walgreens	4708	FALSE	FALSE	FALSE					
-81.53327318	28.33214152	2718386	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	KISSIMMEE	Walgreen Drug Store	FL	6230 W IRLO BRONSON MEMORIAL HWY	walgreens	34747	walgreens	47	Walgreens	15995	FALSE	FALSE	FALSE					
-81.36217459	28.34425497	2718328	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	KISSIMMEE	Walgreen Drug Store	FL	2050 E OSCEOLA PKWY	walgreens	34743	walgreens	47	Walgreens	7726	FALSE	FALSE	FALSE					
-81.62427802	28.34625555	2719520	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	KISSIMMEE	Walgreen Drug Store	FL	8400 W IRLO BRONSON MEMORIAL HWY	walgreens	34747	walgreens	47	Walgreens	5945	FALSE	FALSE	FALSE					
-81.47071916	28.1435709	2718364	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	KISSIMMEE	Walgreen Drug Store	FL	395 CYPRESS PKWY	walgreens	34759	walgreens	47	Walgreens	9509	FALSE	FALSE	FALSE					
-81.42380493	28.3416242	2718341	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	KISSIMMEE	Walgreen Drug Store	FL	1880 W OSCEOLA PKWY	walgreens	34741	walgreens	47	Walgreens	4168	FALSE	FALSE	FALSE					
-81.43890926	28.18366994	2718351	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	KISSIMMEE	Walgreen Drug Store	FL	3769 PLEASANT HILL RD	walgreens	34746	walgreens	47	Walgreens	11683	FALSE	FALSE	FALSE					
-81.52142374	28.33338849	2718382	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	KISSIMMEE	Walgreen Drug Store	FL	5935 W IRLO BRONSON MEMORIAL HWY	walgreens	34746	walgreens	47	Walgreens	3106	FALSE	FALSE	FALSE					
-81.59581466	28.34016083	2718402	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	KISSIMMEE	Walgreen Drug Store	FL	7767 W IRLO BRONSON MEMORIAL HWY	walgreens	34747	walgreens	47	Walgreens	7074	FALSE	FALSE	FALSE					
-81.43567854	28.26022277	2718344	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	KISSIMMEE	Walgreen Drug Store	FL	3298 S JOHN YOUNG PKWY	walgreens	34746	walgreens	47	Walgreens	4442	FALSE	FALSE	FALSE					
-81.49068614	28.33210189	2718368	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	KISSIMMEE	Walgreen Drug Store	FL	5180 W IRLO BRONSON MEMORIAL HWY	walgreens	34746	walgreens	47	Walgreens	10372	FALSE	FALSE	FALSE					
-81.35150046	28.30375282	2718323	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	KISSIMMEE	Walgreen Drug Store	FL	2274 FORTUNE RD	walgreens	34744	walgreens	47	Walgreens	6568	FALSE	FALSE	FALSE					
-81.41521025	28.30508019	2718336	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	KISSIMMEE	Walgreen Drug Store	FL	1111 W VINE ST	walgreens	34741	walgreens	47	Walgreens	6486	FALSE	FALSE	FALSE					
-81.32555646	28.34213254	2718321	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	KISSIMMEE	Walgreen Drug Store	FL	3001 SIMPSON RD	walgreens	34744	walgreens	47	Walgreens	7493	FALSE	FALSE	FALSE					
-81.908499	28.047499	2718819	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	LAKELAND	Walgreen Drug Store	FL	2425 US HIGHWAY 92 E	walgreens	33801	walgreens	47	Walgreens	4399	FALSE	FALSE	FALSE					
-81.95743541	28.02631002	2718816	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	LAKELAND	Walgreen Drug Store	FL	101 ARIANA ST	walgreens	33803	walgreens	47	Walgreens	5657	FALSE	FALSE	FALSE					
-81.6231303	27.95759993	2718830	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	LAKE WALES	Walgreen Drug Store	FL	24170 HWY 27	walgreens	33859	walgreens	47	Walgreens	11190	FALSE	FALSE	FALSE					
-81.42333798	28.36511959	2718342	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	ORLANDO	Walgreen Drug Store	FL	13880 TOWNE PLACE BLVD	walgreens	32837	walgreens	47	Walgreens	5339	FALSE	FALSE	FALSE					
-81.48612854	28.38551777	2718370	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	ORLANDO	Walgreen Drug Store	FL	12650 INTERNATIONAL DR S	walgreens	32821	walgreens	47	Walgreens	6627	FALSE	FALSE	FALSE					
-81.36427604	28.3620677	2718330	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	ORLANDO	Walgreen Drug Store	FL	13989 LANDSTAR BLVD	walgreens	32824	walgreens	47	Walgreens	11221	FALSE	FALSE	FALSE					
-81.50691015	28.38931421	2718379	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	ORLANDO	Walgreen Drug Store	FL	12100 S APOPKA VINELAND RD	walgreens	32836	walgreens	47	Walgreens	4164	FALSE	FALSE	FALSE					
-81.50399079	28.36997259	2718377	https://www.walgreens.com/findcare/vaccination/covid-19?ban=covid_vaccine_landing_schedule	ORLANDO	Walgreen Drug Store	FL	13502 STATE ROAD 535	walgreens	32821	walgreens	47	Walgreens	3460	FALSE	FALSE	FALSE					
